seed,split,sample_idx,controller_step_expected,chosen_step,oracle_step,required_hops,oracle_depth
1,val,46,2.9998271465301514,3.0,3.0,5,4
1,val,47,4.3486857414245605,4.0,2.0,9,8
1,val,48,3.001537561416626,3.0,3.0,7,6
1,val,49,4.013621807098389,4.0,5.0,9,8
1,val,50,4.240865707397461,4.0,2.0,9,8
1,val,51,2.9998559951782227,3.0,3.0,5,4
1,val,52,3.960972547531128,4.0,2.0,9,8
1,val,53,3.0047216415405273,3.0,3.0,7,6
1,val,54,4.333965301513672,4.0,2.0,9,8
1,val,55,2.9999148845672607,3.0,3.0,5,4
1,val,56,3.000947952270508,3.0,3.0,5,4
1,val,57,2.999793529510498,3.0,3.0,7,6
1,val,58,2.9998598098754883,3.0,3.0,7,6
1,val,59,2.9998393058776855,3.0,3.0,6,2
1,val,60,3.0006356239318848,3.0,3.0,5,4
1,val,61,4.380115985870361,4.0,12.0,9,8
1,val,62,4.014386177062988,4.0,6.0,9,2
1,val,63,4.419427871704102,4.0,9.0,9,8
1,val,64,2.9998977184295654,3.0,3.0,7,6
1,val,65,4.174410343170166,4.0,2.0,9,8
1,val,66,4.54062032699585,5.0,4.0,9,8
1,val,67,4.024623394012451,4.0,5.0,9,8
1,val,68,2.9999618530273438,3.0,3.0,5,4
1,val,69,4.130172252655029,4.0,4.0,9,8
1,val,70,2.9998931884765625,3.0,3.0,7,6
1,val,71,4.001859664916992,4.0,11.0,9,8
1,val,72,3.0015780925750732,3.0,3.0,5,4
1,val,73,3.0001604557037354,3.0,3.0,8,2
1,val,74,2.999849319458008,3.0,3.0,5,4
1,val,75,2.9999489784240723,3.0,3.0,6,2
1,val,76,2.9998726844787598,3.0,3.0,7,6
1,val,77,2.999852180480957,3.0,3.0,6,2
1,val,78,2.9999258518218994,3.0,3.0,6,2
1,val,79,4.117036819458008,4.0,9.0,9,8
1,val,80,3.0000839233398438,3.0,3.0,5,4
1,val,81,4.293229579925537,4.0,5.0,9,8
1,val,82,3.9917924404144287,4.0,5.0,9,8
1,val,83,3.002802610397339,3.0,3.0,5,4
1,val,84,2.9999821186065674,3.0,3.0,5,4
1,val,85,4.200001239776611,4.0,9.0,9,8
1,val,86,4.285186290740967,4.0,6.0,9,8
1,val,87,2.9998884201049805,3.0,3.0,7,6
1,val,88,3.4548139572143555,3.0,13.0,9,8
1,val,89,2.999876022338867,3.0,3.0,5,4
1,val,90,4.284064769744873,4.0,2.0,9,8
1,val,91,2.9997470378875732,3.0,3.0,5,4
1,val,92,3.0000264644622803,3.0,3.0,7,6
1,val,93,3.0001330375671387,3.0,3.0,7,6
1,val,94,4.005499362945557,4.0,3.0,9,2
1,val,95,3.000075340270996,3.0,3.0,5,4
1,val,96,2.9998598098754883,3.0,3.0,5,4
1,val,97,3.7381582260131836,4.0,2.0,9,8
1,val,98,3.000030994415283,3.0,3.0,7,6
1,val,99,4.38031530380249,4.0,6.0,9,8
1,val,100,3.0000216960906982,3.0,3.0,7,6
1,val,101,2.9998390674591064,3.0,3.0,7,6
1,val,102,2.9997966289520264,3.0,3.0,7,6
1,val,103,2.999823570251465,3.0,3.0,5,2
1,val,104,2.9997920989990234,3.0,3.0,5,4
1,val,105,2.999861240386963,3.0,3.0,5,4
1,val,106,4.428341865539551,4.0,2.0,9,2
1,val,107,4.11672306060791,4.0,2.0,9,2
1,val,108,4.131140232086182,4.0,2.0,9,8
1,val,109,3.0001370906829834,3.0,3.0,7,6
1,val,110,4.267122745513916,4.0,10.0,9,8
1,val,111,2.999965190887451,3.0,3.0,5,4
1,val,112,2.9998373985290527,3.0,3.0,7,6
1,val,113,4.133134841918945,4.0,6.0,9,2
1,val,114,2.9998764991760254,3.0,3.0,5,4
1,val,115,3.0000858306884766,3.0,3.0,7,6
1,val,116,3.0009872913360596,3.0,3.0,7,6
1,val,117,4.027400016784668,4.0,2.0,9,8
1,val,118,4.0972089767456055,4.0,6.0,9,8
1,val,119,3.000171661376953,3.0,3.0,7,6
1,val,120,4.168354034423828,4.0,16.0,9,8
1,val,121,4.065743446350098,4.0,5.0,9,8
1,val,122,4.0128326416015625,4.0,14.0,9,8
1,val,123,4.169935703277588,4.0,2.0,9,8
1,val,124,3.004546642303467,3.0,3.0,5,4
1,val,125,3.0004677772521973,3.0,3.0,5,2
1,val,126,4.282338619232178,4.0,7.0,9,8
1,val,127,2.9998297691345215,3.0,3.0,5,4
1,val,128,4.242967128753662,4.0,6.0,9,8
1,val,129,3.0005102157592773,3.0,3.0,7,6
1,val,130,2.999842405319214,3.0,3.0,8,2
1,val,131,2.9999072551727295,3.0,3.0,5,4
1,val,132,3.9985363483428955,4.0,6.0,9,8
1,val,133,4.014394760131836,4.0,2.0,9,8
1,val,134,4.1731696128845215,4.0,3.0,9,8
1,val,135,4.050915241241455,4.0,5.0,9,2
1,val,136,2.9998934268951416,3.0,3.0,6,2
1,val,137,4.169740676879883,4.0,6.0,9,8
1,val,138,2.9999759197235107,3.0,3.0,5,4
1,val,139,4.019680976867676,4.0,6.0,9,8
1,val,140,4.181203365325928,4.0,2.0,9,8
1,val,141,2.999793529510498,3.0,3.0,8,2
1,val,142,3.0001251697540283,3.0,3.0,6,2
1,val,143,2.9999656677246094,3.0,3.0,5,2
1,val,144,4.298336505889893,4.0,5.0,9,8
1,val,145,3.7687928676605225,4.0,2.0,9,8
1,val,146,4.457394123077393,4.0,2.0,9,8
1,val,147,3.0055036544799805,3.0,3.0,7,6
1,val,148,4.004536151885986,4.0,2.0,9,8
1,val,149,3.0000364780426025,3.0,3.0,7,6
1,val,150,4.207334518432617,4.0,3.0,9,8
1,val,151,2.999866485595703,3.0,3.0,7,6
1,val,152,2.999889850616455,3.0,3.0,8,2
1,val,153,3.001892328262329,3.0,3.0,7,6
1,val,154,4.595507621765137,5.0,2.0,9,8
1,val,155,4.014604091644287,4.0,13.0,9,8
1,val,156,4.0273871421813965,4.0,2.0,9,8
1,val,157,4.360701560974121,4.0,2.0,9,8
1,val,158,3.001720905303955,3.0,3.0,7,6
1,val,159,2.9998779296875,3.0,3.0,7,6
1,val,160,2.9998791217803955,3.0,3.0,7,6
1,val,161,2.9998390674591064,3.0,3.0,7,6
1,val,162,2.9998419284820557,3.0,3.0,7,6
1,val,163,2.9998888969421387,3.0,3.0,5,4
1,val,164,3.000384569168091,3.0,3.0,7,2
1,val,165,2.999904155731201,3.0,3.0,5,4
1,val,166,3.0023703575134277,3.0,3.0,5,4
1,val,167,2.99983811378479,3.0,3.0,7,2
1,val,168,3.977145195007324,4.0,8.0,9,8
1,val,169,4.354073524475098,4.0,9.0,9,2
1,val,170,3.000422716140747,3.0,3.0,7,6
1,val,171,3.002197742462158,3.0,3.0,5,4
1,val,172,4.026695251464844,4.0,5.0,9,2
1,val,173,4.00098991394043,4.0,5.0,9,2
1,val,174,2.9998741149902344,3.0,3.0,5,4
1,val,175,3.0003199577331543,3.0,3.0,5,4
1,val,176,2.9998724460601807,3.0,3.0,5,4
1,val,177,2.999830722808838,3.0,3.0,7,6
1,val,178,2.99981689453125,3.0,3.0,7,6
1,val,179,3.0001111030578613,3.0,3.0,7,6
1,val,180,4.218433856964111,4.0,6.0,9,8
1,val,181,4.344453811645508,4.0,2.0,9,8
1,val,182,4.8270978927612305,5.0,3.0,9,8
1,val,183,3.005274772644043,3.0,3.0,7,6
1,val,184,3.0002598762512207,3.0,3.0,5,4
1,val,185,2.9998042583465576,3.0,3.0,5,4
1,val,186,3.00063419342041,3.0,3.0,5,4
1,val,187,3.000462293624878,3.0,3.0,5,4
1,val,188,2.9997737407684326,3.0,3.0,7,2
1,val,189,4.435790061950684,4.0,11.0,9,8
1,val,190,3.000314235687256,3.0,3.0,7,6
1,val,191,4.141430854797363,4.0,4.0,9,8
1,val,192,2.9998228549957275,3.0,3.0,5,4
1,val,193,4.261866569519043,4.0,6.0,9,2
1,val,194,4.018344402313232,4.0,2.0,9,8
1,val,195,4.060241222381592,4.0,6.0,9,2
1,val,196,4.075698375701904,4.0,5.0,9,2
1,val,197,4.297702312469482,4.0,2.0,9,8
1,val,198,4.174782752990723,4.0,2.0,9,8
1,val,199,2.9998583793640137,3.0,3.0,5,4
1,val,200,3.0008904933929443,3.0,3.0,7,6
1,val,201,2.9998300075531006,3.0,3.0,7,6
1,val,202,4.210745334625244,4.0,15.0,9,8
1,val,203,4.3418354988098145,4.0,11.0,9,8
1,val,204,2.999835252761841,3.0,3.0,7,6
1,val,205,2.9998104572296143,3.0,3.0,5,4
1,val,206,2.9998528957366943,3.0,3.0,5,4
1,val,207,3.0000951290130615,3.0,3.0,5,4
1,val,208,2.999945640563965,3.0,3.0,7,6
1,val,209,2.9997644424438477,3.0,3.0,7,6
1,val,210,4.321798801422119,4.0,2.0,9,8
1,val,211,4.326691627502441,4.0,5.0,9,8
1,val,212,2.9998257160186768,3.0,3.0,7,6
1,val,213,2.9999935626983643,3.0,3.0,7,6
1,val,214,3.9972941875457764,4.0,6.0,9,8
1,val,215,2.9998679161071777,3.0,3.0,5,4
1,val,216,2.999943733215332,3.0,3.0,7,6
1,val,217,2.9998793601989746,3.0,3.0,7,6
1,val,218,2.9998691082000732,3.0,3.0,5,4
1,val,219,4.075613975524902,4.0,5.0,9,8
1,val,220,3.0000598430633545,3.0,3.0,7,6
1,val,221,2.9998505115509033,3.0,3.0,5,4
1,val,222,4.610604286193848,5.0,2.0,9,8
1,val,223,4.280387878417969,4.0,6.0,9,8
1,val,224,4.36917781829834,4.0,2.0,9,8
1,val,225,2.9998292922973633,3.0,3.0,6,2
1,val,226,4.008015155792236,4.0,15.0,9,8
1,val,227,3.000319480895996,3.0,3.0,7,6
1,val,228,2.9997239112854004,3.0,3.0,7,6
1,val,229,4.20792818069458,4.0,5.0,9,8
1,val,230,3.0000064373016357,3.0,3.0,5,4
1,val,231,3.0001256465911865,3.0,3.0,5,4
1,val,232,4.006802558898926,4.0,3.0,9,8
1,val,233,4.238271236419678,4.0,6.0,9,8
1,val,234,2.9998631477355957,3.0,3.0,5,4
1,val,235,2.9998748302459717,3.0,3.0,7,6
1,val,236,2.999913215637207,3.0,3.0,5,4
1,val,237,2.999833822250366,3.0,3.0,5,4
1,val,238,4.281674861907959,4.0,6.0,9,8
1,val,239,2.999868392944336,3.0,3.0,7,6
1,val,240,2.999922513961792,3.0,3.0,7,6
1,val,241,3.00022029876709,3.0,3.0,8,2
1,val,242,2.9997925758361816,3.0,3.0,5,4
1,val,243,4.089412212371826,4.0,2.0,9,8
1,val,244,4.133749008178711,4.0,5.0,9,2
1,val,245,3.000056028366089,3.0,3.0,7,2
1,val,246,4.549145221710205,5.0,4.0,9,2
1,val,247,2.9997668266296387,3.0,3.0,7,6
1,val,248,4.23767614364624,4.0,5.0,9,8
1,val,249,4.039795875549316,4.0,14.0,9,8
1,val,250,4.2018938064575195,4.0,4.0,9,8
1,val,251,4.022697925567627,4.0,2.0,9,8
1,val,252,2.9999756813049316,3.0,3.0,5,4
1,val,253,3.9760549068450928,4.0,3.0,9,2
1,val,254,4.024262428283691,4.0,14.0,9,8
1,val,255,2.9999117851257324,3.0,3.0,5,4
1,val,256,2.9999237060546875,3.0,3.0,7,6
1,val,257,3.0000321865081787,3.0,3.0,8,2
1,val,258,2.9998576641082764,3.0,3.0,7,6
1,val,259,3.7806484699249268,4.0,2.0,9,8
1,val,260,4.090631008148193,4.0,6.0,9,8
1,val,261,3.0000851154327393,3.0,3.0,6,2
1,val,262,3.0029332637786865,3.0,3.0,7,6
1,val,263,4.423953533172607,4.0,5.0,9,8
1,val,264,2.999911069869995,3.0,3.0,5,4
1,val,265,2.999880075454712,3.0,3.0,5,4
1,val,266,4.421325206756592,4.0,2.0,9,8
1,val,267,4.264842987060547,4.0,6.0,9,2
1,val,268,3.000501871109009,3.0,3.0,7,6
1,val,269,2.999995231628418,3.0,3.0,5,4
1,val,270,3.0028653144836426,3.0,3.0,7,6
1,val,271,3.0000159740448,3.0,3.0,7,2
1,val,272,2.999856948852539,3.0,3.0,7,6
1,val,273,4.5499348640441895,5.0,4.0,9,8
1,val,274,4.008033752441406,4.0,13.0,9,8
1,val,275,2.999764919281006,3.0,3.0,7,6
1,val,276,2.9999423027038574,3.0,3.0,5,4
1,val,277,4.367806911468506,4.0,6.0,9,2
1,val,278,2.9998867511749268,3.0,3.0,7,6
1,val,279,2.9997215270996094,3.0,3.0,5,4
1,val,280,4.14968204498291,4.0,2.0,9,8
1,val,281,4.470934867858887,4.0,5.0,9,2
1,val,282,2.9999382495880127,3.0,3.0,5,4
1,val,283,2.9998483657836914,3.0,3.0,5,4
1,val,284,3.0005435943603516,3.0,3.0,7,6
1,val,285,2.9997751712799072,3.0,3.0,6,2
1,val,286,4.288361072540283,4.0,6.0,9,8
1,val,287,2.999969005584717,3.0,3.0,5,4
1,val,288,2.999777317047119,3.0,3.0,5,4
1,val,289,4.351089000701904,4.0,4.0,9,8
1,val,290,4.1389241218566895,4.0,5.0,9,2
1,val,291,4.069993019104004,4.0,2.0,9,8
1,val,292,4.239517688751221,4.0,2.0,9,2
1,val,293,4.017484188079834,4.0,2.0,9,8
1,val,294,3.0038318634033203,3.0,3.0,7,6
1,val,295,3.3200063705444336,3.0,3.0,8,2
1,val,296,4.471530914306641,4.0,5.0,9,2
1,val,297,2.9998972415924072,3.0,3.0,8,2
1,val,298,4.09189510345459,4.0,2.0,9,8
1,val,299,4.1310811042785645,4.0,2.0,9,8
1,val,300,4.123942852020264,4.0,2.0,9,8
1,val,301,4.313207149505615,4.0,6.0,9,8
1,val,302,2.999826192855835,3.0,3.0,5,4
1,val,303,2.9998674392700195,3.0,3.0,5,4
1,val,304,3.9840543270111084,4.0,10.0,9,8
1,val,305,2.999919891357422,3.0,3.0,5,4
1,val,306,4.602700710296631,5.0,12.0,9,8
1,val,307,3.9687929153442383,4.0,16.0,9,8
1,val,308,4.5456671714782715,5.0,2.0,9,8
1,val,309,2.9999279975891113,3.0,3.0,5,4
1,val,310,4.054265022277832,4.0,6.0,9,8
1,val,311,3.014106512069702,3.0,3.0,5,4
1,val,312,3.000328540802002,3.0,3.0,7,6
1,val,313,4.598727703094482,5.0,7.0,9,8
1,val,314,2.9998607635498047,3.0,3.0,5,4
1,val,315,3.0000975131988525,3.0,3.0,5,4
1,val,316,2.9999680519104004,3.0,3.0,5,4
1,val,317,4.040156841278076,4.0,5.0,9,2
1,val,318,2.999864101409912,3.0,3.0,7,6
1,val,319,2.999856472015381,3.0,3.0,7,6
1,val,320,2.999692678451538,3.0,3.0,5,4
1,val,321,2.999880075454712,3.0,3.0,7,6
1,val,322,4.204972267150879,4.0,7.0,9,8
1,val,323,2.9998526573181152,3.0,3.0,5,4
1,val,324,4.0471367835998535,4.0,5.0,9,8
1,val,325,2.999939441680908,3.0,3.0,7,6
1,val,326,2.999870777130127,3.0,3.0,7,6
1,val,327,4.00499963760376,4.0,14.0,9,8
1,val,328,3.9980175495147705,4.0,6.0,9,8
1,val,329,3.0007646083831787,3.0,3.0,8,2
1,val,330,2.9999003410339355,3.0,3.0,5,4
1,val,331,4.071429252624512,4.0,2.0,9,8
1,val,332,2.999945878982544,3.0,3.0,5,4
1,val,333,2.9997549057006836,3.0,3.0,7,6
1,val,334,3.0301449298858643,3.0,3.0,7,6
1,val,335,4.134580135345459,4.0,6.0,9,2
1,val,336,4.414546012878418,4.0,5.0,9,2
1,val,337,3.007655620574951,3.0,3.0,7,6
1,val,338,2.9999043941497803,3.0,3.0,7,6
1,val,339,2.9997682571411133,3.0,3.0,7,6
1,val,340,2.9999618530273438,3.0,3.0,5,4
1,val,341,2.999851942062378,3.0,3.0,5,4
1,val,342,2.9999935626983643,3.0,3.0,7,6
1,val,343,2.9999725818634033,3.0,3.0,7,6
1,val,344,2.9998393058776855,3.0,3.0,7,6
1,val,345,2.999830722808838,3.0,3.0,5,4
1,val,346,4.408749580383301,4.0,5.0,9,8
1,val,347,4.096556663513184,4.0,4.0,9,8
1,val,348,4.0584025382995605,4.0,8.0,9,8
1,val,349,3.005185842514038,3.0,3.0,7,6
1,val,350,2.9998676776885986,3.0,3.0,5,4
1,val,351,2.999821901321411,3.0,3.0,7,6
1,val,352,2.9998421669006348,3.0,3.0,5,4
1,val,353,2.9999704360961914,3.0,3.0,7,6
1,val,354,2.999934434890747,3.0,3.0,5,4
1,val,355,2.9998552799224854,3.0,3.0,7,6
1,val,356,4.097179412841797,4.0,14.0,9,8
1,val,357,3.000060796737671,3.0,3.0,7,6
1,val,358,2.9998581409454346,3.0,3.0,7,6
1,val,359,3.959580659866333,4.0,2.0,9,2
1,val,360,2.9998276233673096,3.0,3.0,5,4
1,val,361,2.9998931884765625,3.0,3.0,7,6
1,val,362,2.999760866165161,3.0,3.0,5,4
1,val,363,4.7082133293151855,5.0,5.0,9,8
1,val,364,3.0000970363616943,3.0,3.0,7,2
1,val,365,2.9998984336853027,3.0,3.0,7,6
1,val,366,4.099482536315918,4.0,5.0,9,8
1,val,367,3.000339984893799,3.0,3.0,7,6
1,val,368,3.0000805854797363,3.0,3.0,5,4
1,val,369,4.21211576461792,4.0,2.0,9,8
1,val,370,2.9998583793640137,3.0,3.0,7,6
1,val,371,3.0001139640808105,3.0,3.0,5,4
1,val,372,3.000502109527588,3.0,3.0,7,6
1,val,373,4.0383830070495605,4.0,2.0,9,8
1,val,374,3.0009052753448486,3.0,3.0,7,6
1,val,375,2.9998886585235596,3.0,3.0,6,2
1,val,376,3.0003793239593506,3.0,3.0,7,6
1,val,377,2.9998114109039307,3.0,3.0,8,2
1,val,378,2.99981427192688,3.0,3.0,5,4
1,val,379,3.001343011856079,3.0,3.0,8,2
1,val,380,2.9998507499694824,3.0,3.0,7,6
1,val,381,4.126276016235352,4.0,14.0,9,8
1,val,382,4.069289684295654,4.0,4.0,9,8
1,val,383,3.0019967555999756,3.0,3.0,8,2
1,val,384,2.999880313873291,3.0,3.0,5,4
1,val,385,2.9999029636383057,3.0,3.0,5,4
1,val,386,3.006810188293457,3.0,3.0,7,6
1,val,387,3.999607801437378,4.0,5.0,9,8
1,val,388,2.9998416900634766,3.0,3.0,7,2
1,val,389,4.381741523742676,4.0,5.0,9,2
1,val,390,4.350314140319824,4.0,6.0,9,2
1,val,391,3.0008046627044678,3.0,3.0,5,4
1,val,392,4.0374650955200195,4.0,2.0,9,8
1,val,393,3.0214478969573975,3.0,3.0,7,6
1,val,394,2.999988555908203,3.0,3.0,7,6
1,val,395,2.999843120574951,3.0,3.0,6,2
1,val,396,2.9999701976776123,3.0,3.0,5,4
1,val,397,3.0001983642578125,3.0,3.0,5,4
1,val,398,2.9998183250427246,3.0,3.0,7,6
1,val,399,3.000025749206543,3.0,3.0,7,6
1,val,400,2.9997522830963135,3.0,3.0,8,2
1,val,401,3.016887664794922,3.0,3.0,5,4
1,val,402,3.975332260131836,4.0,6.0,9,2
1,val,403,2.9998624324798584,3.0,3.0,5,4
1,val,404,2.9999029636383057,3.0,3.0,7,6
1,val,405,2.99975323677063,3.0,3.0,5,4
1,val,406,3.0001494884490967,3.0,3.0,7,6
1,val,407,4.0445733070373535,4.0,6.0,9,8
1,val,408,3.001657009124756,3.0,3.0,5,4
1,val,409,4.183920860290527,4.0,11.0,9,8
1,val,410,2.9999237060546875,3.0,3.0,7,6
1,val,411,4.0039591789245605,4.0,5.0,9,2
1,val,412,3.000053644180298,3.0,3.0,7,6
1,val,413,2.999847173690796,3.0,3.0,8,2
1,val,414,2.9998672008514404,3.0,3.0,5,2
1,val,415,2.999752998352051,3.0,3.0,5,4
1,val,416,2.9998600482940674,3.0,3.0,7,6
1,val,417,2.999919891357422,3.0,3.0,5,4
1,val,418,3.997748374938965,4.0,6.0,9,8
1,val,419,2.999861240386963,3.0,3.0,7,6
1,val,420,2.999980926513672,3.0,3.0,5,4
1,val,421,2.9998764991760254,3.0,3.0,7,6
1,val,422,3.0000553131103516,3.0,3.0,8,2
1,val,423,2.9999308586120605,3.0,3.0,5,4
1,val,424,3.000415563583374,3.0,3.0,7,6
1,val,425,2.999868392944336,3.0,3.0,7,6
1,val,426,2.999804735183716,3.0,3.0,7,6
1,val,427,2.999861478805542,3.0,3.0,5,4
1,val,428,2.999908924102783,3.0,3.0,7,6
1,val,429,3.0077013969421387,3.0,3.0,5,2
1,val,430,2.9999234676361084,3.0,3.0,7,6
1,val,431,3.001132011413574,3.0,3.0,5,4
1,val,432,4.0133137702941895,4.0,6.0,9,8
1,val,433,2.9998018741607666,3.0,3.0,6,2
1,val,434,2.999844789505005,3.0,3.0,8,2
1,val,435,2.9998297691345215,3.0,3.0,6,2
1,val,436,2.9999966621398926,3.0,3.0,7,6
1,val,437,2.999873638153076,3.0,3.0,7,6
1,val,438,4.172521114349365,4.0,2.0,9,2
1,val,439,2.9996590614318848,3.0,3.0,7,6
1,val,440,2.999878406524658,3.0,3.0,7,6
1,val,441,2.999765634536743,3.0,3.0,5,4
1,val,442,2.999927282333374,3.0,3.0,5,4
1,val,443,2.9998927116394043,3.0,3.0,5,4
1,val,444,2.9998366832733154,3.0,3.0,7,6
1,val,445,2.9998269081115723,3.0,3.0,7,6
1,val,446,2.9998245239257812,3.0,3.0,7,6
1,val,447,4.596024036407471,5.0,2.0,9,8
1,val,448,2.9998865127563477,3.0,3.0,5,4
1,val,449,4.34692907333374,4.0,5.0,9,8
1,val,450,3.0000274181365967,3.0,3.0,6,2
1,val,451,4.001243591308594,4.0,5.0,9,2
1,val,452,4.0073370933532715,4.0,6.0,9,2
1,val,453,2.999866008758545,3.0,3.0,5,4
1,val,454,2.999998092651367,3.0,3.0,7,6
1,val,455,4.606074333190918,5.0,2.0,9,8
1,val,456,4.469379901885986,4.0,12.0,9,8
1,val,457,3.0000486373901367,3.0,3.0,7,2
1,val,458,2.9998443126678467,3.0,3.0,5,4
1,val,459,3.003255605697632,3.0,3.0,5,4
1,val,460,2.9998621940612793,3.0,3.0,7,6
1,val,461,2.9997479915618896,3.0,3.0,7,2
1,val,462,2.999920606613159,3.0,3.0,5,4
1,val,463,3.000344753265381,3.0,3.0,7,6
1,val,464,2.999877452850342,3.0,3.0,7,6
1,val,465,4.31743860244751,4.0,6.0,9,8
1,val,466,2.9997987747192383,3.0,3.0,5,4
1,val,467,4.02371072769165,4.0,2.0,9,8
1,val,468,2.9998726844787598,3.0,3.0,5,4
1,val,469,2.9998278617858887,3.0,3.0,7,6
1,val,470,3.002789258956909,3.0,3.0,5,4
1,val,471,2.9998486042022705,3.0,3.0,7,6
1,val,472,4.290546894073486,4.0,2.0,9,8
1,val,473,2.9998831748962402,3.0,3.0,7,2
1,val,474,4.442323207855225,4.0,3.0,9,8
1,val,475,3.0005197525024414,3.0,3.0,7,6
1,val,476,2.999765396118164,3.0,3.0,7,6
1,val,477,2.9999072551727295,3.0,3.0,5,4
1,val,478,4.1155219078063965,4.0,5.0,9,2
1,val,479,4.378251552581787,4.0,2.0,9,8
1,val,480,4.01583194732666,4.0,5.0,9,2
1,val,481,4.129538059234619,4.0,16.0,9,8
1,val,482,4.367989540100098,4.0,2.0,9,8
1,val,483,4.1529860496521,4.0,2.0,9,8
1,val,484,4.004478931427002,4.0,6.0,9,2
1,val,485,4.00797700881958,4.0,3.0,9,8
1,val,486,2.9998726844787598,3.0,3.0,7,6
1,val,487,3.0278658866882324,3.0,3.0,7,2
1,val,488,2.999840497970581,3.0,3.0,7,6
1,val,489,4.176114559173584,4.0,5.0,9,8
1,val,490,4.040816307067871,4.0,5.0,9,8
1,val,491,3.0097687244415283,3.0,3.0,5,4
1,val,492,2.999830961227417,3.0,3.0,7,2
1,val,493,4.260725498199463,4.0,7.0,9,2
1,val,494,4.009029388427734,4.0,2.0,9,8
1,val,495,3.030524969100952,3.0,3.0,7,6
1,val,496,2.9998366832733154,3.0,3.0,7,2
1,val,497,3.000229835510254,3.0,3.0,5,4
1,val,498,3.000488042831421,3.0,3.0,7,6
1,val,499,3.00036883354187,3.0,3.0,5,4
1,val,500,2.999861240386963,3.0,3.0,6,2
1,val,501,3.999779224395752,4.0,2.0,9,8
1,val,502,2.9999325275421143,3.0,3.0,7,2
1,val,503,2.9998836517333984,3.0,3.0,6,2
1,val,504,2.9998185634613037,3.0,3.0,8,2
1,val,505,2.999890089035034,3.0,3.0,5,4
1,val,506,2.9997880458831787,3.0,3.0,7,6
1,val,507,3.0045509338378906,3.0,3.0,7,6
1,val,508,3.000239610671997,3.0,3.0,7,2
1,val,509,2.999976634979248,3.0,3.0,5,4
1,val,510,3.0022761821746826,3.0,3.0,8,2
1,val,511,2.9997239112854004,3.0,3.0,7,2
1,ood_mixed,0,4.276935577392578,4.0,16.0,9,8
1,ood_mixed,1,2.9998531341552734,3.0,3.0,5,4
1,ood_mixed,2,3.0032312870025635,3.0,3.0,5,4
1,ood_mixed,3,3.0000367164611816,3.0,3.0,5,4
1,ood_mixed,4,4.43543004989624,4.0,2.0,9,2
1,ood_mixed,5,2.999849319458008,3.0,3.0,8,2
1,ood_mixed,6,3.0004725456237793,3.0,3.0,7,6
1,ood_mixed,7,4.151176929473877,4.0,6.0,9,2
1,ood_mixed,8,2.999816417694092,3.0,3.0,8,2
1,ood_mixed,9,2.9999330043792725,3.0,3.0,6,2
1,ood_mixed,10,4.103604793548584,4.0,5.0,9,8
