seed,split,sample_idx,controller_step_expected,chosen_step,oracle_step,required_hops,oracle_depth
5,val,151,4.8106184005737305,5.0,11.0,9,8
5,val,152,2.999933958053589,3.0,3.0,7,6
5,val,153,2.999540090560913,3.0,3.0,7,6
5,val,154,4.006095886230469,4.0,3.0,9,8
5,val,155,2.999875068664551,3.0,3.0,7,6
5,val,156,2.9998953342437744,3.0,3.0,8,2
5,val,157,2.9999566078186035,3.0,3.0,5,4
5,val,158,2.9998536109924316,3.0,3.0,7,6
5,val,159,2.9996178150177,3.0,2.0,7,6
5,val,160,3.999906539916992,4.0,5.0,9,8
5,val,161,2.998563051223755,3.0,2.0,5,4
5,val,162,2.999946117401123,3.0,3.0,7,6
5,val,163,4.018679618835449,4.0,8.0,9,8
5,val,164,3.874752998352051,4.0,14.0,9,8
5,val,165,3.0001213550567627,3.0,3.0,6,2
5,val,166,2.9342947006225586,3.0,2.0,5,4
5,val,167,2.9993464946746826,3.0,2.0,7,6
5,val,168,2.9989776611328125,3.0,2.0,7,6
5,val,169,2.999798536300659,3.0,3.0,5,4
5,val,170,2.99889874458313,3.0,2.0,5,4
5,val,171,2.999903917312622,3.0,3.0,5,4
5,val,172,4.531347751617432,5.0,5.0,9,8
5,val,173,2.999425172805786,3.0,2.0,5,2
5,val,174,4.018603801727295,4.0,5.0,9,2
5,val,175,2.9995834827423096,3.0,2.0,7,6
5,val,176,2.9998888969421387,3.0,3.0,5,4
5,val,177,4.659816265106201,5.0,2.0,9,8
5,val,178,4.01355504989624,4.0,4.0,9,8
5,val,179,2.8268353939056396,3.0,2.0,7,6
5,val,180,4.772881507873535,5.0,12.0,9,8
5,val,181,4.001988887786865,4.0,10.0,9,8
5,val,182,3.9520864486694336,4.0,2.0,9,8
5,val,183,2.995584726333618,3.0,2.0,7,6
5,val,184,4.672755718231201,5.0,2.0,9,8
5,val,185,2.999741554260254,3.0,3.0,8,2
5,val,186,2.9990651607513428,3.0,3.0,5,4
5,val,187,4.55267858505249,5.0,2.0,9,8
5,val,188,4.080879211425781,4.0,2.0,9,8
5,val,189,2.99992299079895,3.0,3.0,5,4
5,val,190,2.7840335369110107,3.0,2.0,7,6
5,val,191,2.9992733001708984,3.0,2.0,7,2
5,val,192,4.145227432250977,4.0,2.0,9,8
5,val,193,4.2943878173828125,4.0,13.0,9,8
5,val,194,2.9998745918273926,3.0,3.0,6,2
5,val,195,4.054676532745361,4.0,11.0,9,8
5,val,196,2.9999289512634277,3.0,3.0,5,4
5,val,197,4.008836269378662,4.0,6.0,9,2
5,val,198,2.9999430179595947,3.0,3.0,7,6
5,val,199,2.999906539916992,3.0,3.0,5,4
5,val,200,2.9998741149902344,3.0,3.0,5,4
5,val,201,4.251206398010254,4.0,3.0,9,8
5,val,202,2.9977176189422607,3.0,2.0,7,6
5,val,203,4.272904396057129,4.0,2.0,9,8
5,val,204,4.279510498046875,4.0,5.0,9,8
5,val,205,4.682223320007324,5.0,16.0,9,8
5,val,206,2.999647378921509,3.0,2.0,8,2
5,val,207,2.999802589416504,3.0,3.0,7,6
5,val,208,4.109086513519287,4.0,2.0,9,2
5,val,209,2.9999217987060547,3.0,3.0,7,6
5,val,210,2.999537944793701,3.0,2.0,5,4
5,val,211,3.9991822242736816,4.0,4.0,9,8
5,val,212,2.998903751373291,3.0,2.0,7,6
5,val,213,2.9998526573181152,3.0,3.0,7,6
5,val,214,2.9999160766601562,3.0,3.0,8,2
5,val,215,4.033449649810791,4.0,5.0,9,8
5,val,216,4.002561569213867,4.0,5.0,9,2
5,val,217,2.999891757965088,3.0,3.0,7,6
5,val,218,2.9991579055786133,3.0,2.0,5,4
5,val,219,2.982170820236206,3.0,2.0,7,6
5,val,220,4.010168552398682,4.0,4.0,9,2
5,val,221,2.991511583328247,3.0,2.0,7,6
5,val,222,2.9997308254241943,3.0,3.0,7,6
5,val,223,2.9989240169525146,3.0,2.0,8,2
5,val,224,4.048638820648193,4.0,6.0,9,8
5,val,225,2.9998483657836914,3.0,3.0,5,4
5,val,226,2.9997761249542236,3.0,3.0,5,4
5,val,227,2.9999706745147705,3.0,3.0,5,4
5,val,228,2.999898910522461,3.0,3.0,5,4
5,val,229,2.966679334640503,3.0,2.0,8,2
5,val,230,2.9999313354492188,3.0,3.0,5,2
5,val,231,2.999389886856079,3.0,2.0,6,2
5,val,232,4.012197017669678,4.0,2.0,9,8
5,val,233,2.994215726852417,3.0,2.0,7,2
5,val,234,2.9996631145477295,3.0,3.0,6,2
5,val,235,4.026175498962402,4.0,2.0,9,8
5,val,236,4.093593597412109,4.0,3.0,9,8
5,val,237,2.999027967453003,3.0,2.0,5,4
5,val,238,2.9548118114471436,3.0,2.0,5,4
5,val,239,4.035731792449951,4.0,4.0,9,2
5,val,240,4.78328275680542,5.0,13.0,9,8
5,val,241,4.4501118659973145,4.0,2.0,9,8
5,val,242,4.0068583488464355,4.0,5.0,9,8
5,val,243,4.108619213104248,4.0,14.0,9,8
5,val,244,2.9999141693115234,3.0,3.0,7,2
5,val,245,4.043394088745117,4.0,2.0,9,8
5,val,246,2.99992299079895,3.0,3.0,5,4
5,val,247,2.9996612071990967,3.0,3.0,7,6
5,val,248,4.752303123474121,5.0,9.0,9,8
5,val,249,2.999840021133423,3.0,3.0,5,4
5,val,250,4.844415664672852,5.0,2.0,9,2
5,val,251,2.999948263168335,3.0,3.0,8,2
5,val,252,2.9953980445861816,3.0,2.0,5,4
5,val,253,2.9562692642211914,3.0,2.0,7,6
5,val,254,2.9981510639190674,3.0,2.0,5,4
5,val,255,2.9999074935913086,3.0,3.0,8,2
5,val,256,4.201555252075195,4.0,2.0,9,8
5,val,257,2.9996438026428223,3.0,2.0,7,6
5,val,258,2.9970574378967285,3.0,2.0,5,4
5,val,259,4.816341876983643,5.0,7.0,9,2
5,val,260,4.12421989440918,4.0,16.0,9,8
5,val,261,2.9999325275421143,3.0,3.0,5,4
5,val,262,2.999723196029663,3.0,3.0,6,2
5,val,263,2.988529920578003,3.0,2.0,7,6
5,val,264,2.987238645553589,3.0,2.0,7,6
5,val,265,2.9998555183410645,3.0,3.0,7,6
5,val,266,2.999943256378174,3.0,3.0,5,4
5,val,267,2.9998133182525635,3.0,3.0,5,4
5,val,268,2.9999473094940186,3.0,3.0,7,6
5,val,269,3.0000107288360596,3.0,3.0,5,4
5,val,270,4.543036460876465,5.0,5.0,9,8
5,val,271,4.0134172439575195,4.0,4.0,9,2
5,val,272,3.4105072021484375,3.0,4.0,9,8
5,val,273,2.9985029697418213,3.0,2.0,7,6
5,val,274,4.3336076736450195,4.0,7.0,9,8
5,val,275,4.072000026702881,4.0,9.0,9,8
5,val,276,2.999446153640747,3.0,3.0,7,6
5,val,277,2.9605302810668945,3.0,2.0,5,4
5,val,278,2.926081657409668,3.0,2.0,5,4
5,val,279,2.999619722366333,3.0,3.0,5,4
5,val,280,4.003880500793457,4.0,2.0,9,8
5,val,281,2.992764949798584,3.0,2.0,7,6
5,val,282,2.9998114109039307,3.0,3.0,5,4
5,val,283,2.999760866165161,3.0,2.0,7,2
5,val,284,2.999276876449585,3.0,2.0,7,6
5,val,285,2.998591423034668,3.0,2.0,7,6
5,val,286,2.996572732925415,3.0,2.0,7,6
5,val,287,2.99393892288208,3.0,2.0,8,2
5,val,288,2.9992969036102295,3.0,2.0,5,4
5,val,289,2.998854637145996,3.0,2.0,5,4
5,val,290,2.991654634475708,3.0,2.0,7,6
5,val,291,2.991956949234009,3.0,2.0,5,4
5,val,292,2.9990174770355225,3.0,2.0,5,4
5,val,293,2.996406316757202,3.0,2.0,5,4
5,val,294,2.999499797821045,3.0,3.0,7,6
5,val,295,4.198461055755615,4.0,7.0,9,2
5,val,296,2.9994890689849854,3.0,2.0,7,6
5,val,297,4.446704864501953,4.0,2.0,9,8
5,val,298,4.302638530731201,4.0,13.0,9,8
5,val,299,3.7744946479797363,4.0,16.0,9,8
5,val,300,4.475703716278076,4.0,16.0,9,8
5,val,301,2.9986770153045654,3.0,2.0,5,4
5,val,302,4.787696361541748,5.0,8.0,9,8
5,val,303,2.999943733215332,3.0,3.0,5,4
5,val,304,2.9999608993530273,3.0,3.0,7,6
5,val,305,2.9992475509643555,3.0,2.0,5,4
5,val,306,4.072853088378906,4.0,6.0,9,2
5,val,307,2.9986164569854736,3.0,3.0,5,4
5,val,308,4.812331676483154,5.0,5.0,9,2
5,val,309,4.003906726837158,4.0,4.0,9,2
5,val,310,2.999443769454956,3.0,2.0,7,6
5,val,311,4.435507774353027,4.0,5.0,9,2
5,val,312,2.9998764991760254,3.0,3.0,7,6
5,val,313,4.1209540367126465,4.0,5.0,9,8
5,val,314,3.999918222427368,4.0,4.0,9,2
5,val,315,4.752437591552734,5.0,4.0,9,8
5,val,316,2.9999566078186035,3.0,3.0,7,2
5,val,317,4.821218967437744,5.0,9.0,9,8
5,val,318,2.999789237976074,3.0,3.0,7,2
5,val,319,4.4430694580078125,4.0,2.0,9,8
5,val,320,2.9997200965881348,3.0,3.0,8,2
5,val,321,4.175156593322754,4.0,2.0,9,8
5,val,322,4.87024450302124,5.0,4.0,9,8
5,val,323,2.9999077320098877,3.0,3.0,7,2
5,val,324,4.468995094299316,4.0,5.0,9,8
5,val,325,2.999706268310547,3.0,3.0,5,4
5,val,326,2.999851942062378,3.0,3.0,5,4
5,val,327,2.998729705810547,3.0,2.0,7,6
5,val,328,2.9990246295928955,3.0,2.0,5,4
5,val,329,2.999346971511841,3.0,2.0,5,2
5,val,330,2.0065982341766357,2.0,2.0,7,6
5,val,331,2.999300956726074,3.0,2.0,7,6
5,val,332,2.9997286796569824,3.0,3.0,7,6
5,val,333,2.99929141998291,3.0,2.0,7,6
5,val,334,2.9999475479125977,3.0,3.0,8,2
5,val,335,2.999823808670044,3.0,3.0,8,2
5,val,336,4.632941722869873,5.0,5.0,9,2
5,val,337,2.9998512268066406,3.0,3.0,8,2
5,val,338,2.9301159381866455,3.0,2.0,7,6
5,val,339,4.239935398101807,4.0,2.0,9,8
5,val,340,4.000954627990723,4.0,5.0,9,2
5,val,341,2.9998366832733154,3.0,3.0,5,4
5,val,342,2.9999401569366455,3.0,3.0,5,4
5,val,343,2.999878168106079,3.0,3.0,8,2
5,val,344,2.9993109703063965,3.0,2.0,8,2
5,val,345,2.999779224395752,3.0,3.0,7,6
5,val,346,2.999974250793457,3.0,3.0,7,6
5,val,347,2.997980833053589,3.0,2.0,7,6
5,val,348,2.9998185634613037,3.0,3.0,5,4
5,val,349,2.9961464405059814,3.0,2.0,8,2
5,val,350,4.079652786254883,4.0,16.0,9,8
5,val,351,4.180314540863037,4.0,16.0,9,8
5,val,352,2.999816417694092,3.0,3.0,5,4
5,val,353,2.999852418899536,3.0,3.0,7,6
5,val,354,2.99971079826355,3.0,3.0,5,4
5,val,355,2.999809980392456,3.0,3.0,5,4
5,val,356,4.011936187744141,4.0,3.0,9,2
5,val,357,2.9996187686920166,3.0,2.0,7,2
5,val,358,2.999809980392456,3.0,3.0,5,4
5,val,359,4.581031322479248,5.0,11.0,9,8
5,val,360,4.771636009216309,5.0,2.0,9,2
5,val,361,4.103359699249268,4.0,3.0,9,2
5,val,362,2.9994096755981445,3.0,2.0,7,2
5,val,363,2.999898672103882,3.0,3.0,7,6
5,val,364,2.99967360496521,3.0,3.0,5,4
5,val,365,2.9998862743377686,3.0,3.0,8,2
5,val,366,4.001020908355713,4.0,2.0,9,8
5,val,367,4.2091383934021,4.0,5.0,9,8
5,val,368,2.999720811843872,3.0,2.0,8,2
5,val,369,4.568656921386719,5.0,2.0,9,8
5,val,370,4.1617841720581055,4.0,2.0,9,8
5,val,371,2.999671459197998,3.0,2.0,7,6
5,val,372,2.992974281311035,3.0,2.0,8,2
5,val,373,2.99992299079895,3.0,3.0,5,4
5,val,374,2.9996519088745117,3.0,2.0,5,4
5,val,375,2.9968597888946533,3.0,2.0,5,4
5,val,376,2.999760627746582,3.0,2.0,5,4
5,val,377,2.9999046325683594,3.0,3.0,7,6
5,val,378,2.999610662460327,3.0,2.0,7,6
5,val,379,4.462711811065674,4.0,2.0,9,8
5,val,380,2.999981641769409,3.0,3.0,5,4
5,val,381,3.996757984161377,4.0,5.0,9,2
5,val,382,2.999572277069092,3.0,2.0,7,6
5,val,383,2.999924421310425,3.0,3.0,7,6
5,val,384,4.798947811126709,5.0,10.0,9,8
5,val,385,4.184178829193115,4.0,2.0,9,8
5,val,386,2.974074602127075,3.0,2.0,8,2
5,val,387,4.0040364265441895,4.0,5.0,9,2
5,val,388,4.284669399261475,4.0,2.0,9,8
5,val,389,2.948306083679199,3.0,2.0,5,4
5,val,390,2.9994990825653076,3.0,2.0,8,2
5,val,391,2.999645233154297,3.0,2.0,7,6
5,val,392,2.999676465988159,3.0,3.0,7,2
5,val,393,2.999802827835083,3.0,3.0,5,4
5,val,394,2.9996140003204346,3.0,3.0,5,4
5,val,395,2.99971079826355,3.0,3.0,5,4
5,val,396,2.929460048675537,3.0,2.0,7,2
5,val,397,2.9982640743255615,3.0,2.0,7,6
5,val,398,2.996957302093506,3.0,2.0,7,6
5,val,399,2.973834753036499,3.0,2.0,7,6
5,val,400,4.0015716552734375,4.0,5.0,9,8
5,val,401,2.9983723163604736,3.0,2.0,8,2
5,val,402,2.999680757522583,3.0,2.0,7,6
5,val,403,2.99995756149292,3.0,3.0,7,6
5,val,404,4.336575508117676,4.0,4.0,9,2
5,val,405,2.9999611377716064,3.0,3.0,6,2
5,val,406,2.9999287128448486,3.0,3.0,8,2
5,val,407,4.012961387634277,4.0,5.0,9,2
5,val,408,2.999962091445923,3.0,3.0,5,4
5,val,409,4.019784450531006,4.0,16.0,9,8
5,val,410,4.755529403686523,5.0,2.0,9,2
5,val,411,2.998863697052002,3.0,2.0,7,6
5,val,412,2.983734369277954,3.0,2.0,7,6
5,val,413,2.999953269958496,3.0,3.0,5,4
5,val,414,4.495972633361816,4.0,2.0,9,2
5,val,415,2.9992573261260986,3.0,2.0,5,4
5,val,416,2.9995639324188232,3.0,3.0,5,4
5,val,417,2.999807119369507,3.0,3.0,5,4
5,val,418,2.99990177154541,3.0,3.0,5,4
5,val,419,4.007169723510742,4.0,5.0,9,8
5,val,420,2.9996414184570312,3.0,3.0,8,2
5,val,421,2.9964818954467773,3.0,2.0,7,2
5,val,422,4.1233296394348145,4.0,2.0,9,2
5,val,423,2.9996533393859863,3.0,3.0,7,6
5,val,424,2.997997999191284,3.0,2.0,7,6
5,val,425,2.1325931549072266,2.0,2.0,7,6
5,val,426,2.999005079269409,3.0,2.0,7,6
5,val,427,2.999945878982544,3.0,3.0,5,4
5,val,428,4.78349494934082,5.0,5.0,9,2
5,val,429,2.998701333999634,3.0,2.0,7,2
5,val,430,4.047800540924072,4.0,2.0,9,8
5,val,431,2.999807834625244,3.0,3.0,5,4
5,val,432,2.876138687133789,3.0,2.0,7,6
5,val,433,2.9997518062591553,3.0,3.0,7,6
5,val,434,2.99991512298584,3.0,3.0,5,4
5,val,435,2.999955654144287,3.0,3.0,7,6
5,val,436,2.999598979949951,3.0,2.0,7,6
5,val,437,2.9919326305389404,3.0,2.0,5,4
5,val,438,2.9763662815093994,3.0,2.0,7,2
5,val,439,2.9999115467071533,3.0,3.0,5,4
5,val,440,4.620282173156738,5.0,2.0,9,8
5,val,441,2.999857187271118,3.0,3.0,7,6
5,val,442,2.9966180324554443,3.0,2.0,5,4
5,val,443,2.9986186027526855,3.0,2.0,6,2
5,val,444,4.059311389923096,4.0,4.0,9,8
5,val,445,4.53221321105957,5.0,6.0,9,8
5,val,446,4.0135321617126465,4.0,2.0,9,2
5,val,447,4.489302635192871,4.0,4.0,9,8
5,val,448,2.9998292922973633,3.0,3.0,7,6
5,val,449,2.999953508377075,3.0,3.0,5,4
5,val,450,2.998826503753662,3.0,2.0,7,6
5,val,451,2.999610662460327,3.0,3.0,7,2
5,val,452,2.9995086193084717,3.0,2.0,5,4
5,val,453,4.57565450668335,5.0,16.0,9,8
5,val,454,2.9999351501464844,3.0,3.0,7,6
5,val,455,2.9999382495880127,3.0,3.0,7,6
5,val,456,2.999943494796753,3.0,3.0,7,6
5,val,457,2.9995298385620117,3.0,2.0,5,4
5,val,458,4.297045707702637,4.0,6.0,9,8
5,val,459,2.7763924598693848,3.0,2.0,5,2
5,val,460,4.808905124664307,5.0,2.0,9,8
5,val,461,4.080570697784424,4.0,7.0,9,8
5,val,462,2.998392105102539,3.0,2.0,7,6
5,val,463,2.9997284412384033,3.0,3.0,5,4
5,val,464,4.307830810546875,4.0,4.0,9,2
5,val,465,4.124727725982666,4.0,5.0,9,8
5,val,466,2.9998466968536377,3.0,3.0,7,6
5,val,467,2.999782085418701,3.0,3.0,7,6
5,val,468,2.9999306201934814,3.0,3.0,8,2
5,val,469,2.9884488582611084,3.0,2.0,5,4
5,val,470,4.5738677978515625,5.0,5.0,9,2
5,val,471,4.092512607574463,4.0,5.0,9,8
5,val,472,4.011280536651611,4.0,2.0,9,8
5,val,473,2.999551296234131,3.0,3.0,7,2
5,val,474,2.999824285507202,3.0,2.0,7,2
5,val,475,2.999990940093994,3.0,3.0,5,4
5,val,476,4.045172691345215,4.0,6.0,9,8
5,val,477,2.9998741149902344,3.0,3.0,5,4
5,val,478,4.583853721618652,5.0,5.0,9,8
5,val,479,2.9999094009399414,3.0,3.0,5,4
5,val,480,2.9970200061798096,3.0,2.0,5,4
5,val,481,2.9793646335601807,3.0,2.0,7,6
5,val,482,2.999826192855835,3.0,3.0,5,4
5,val,483,2.9990525245666504,3.0,2.0,5,4
5,val,484,2.999835252761841,3.0,3.0,5,4
5,val,485,2.9953534603118896,3.0,2.0,5,4
5,val,486,2.999741315841675,3.0,2.0,7,6
5,val,487,2.9998867511749268,3.0,3.0,5,4
5,val,488,2.6327404975891113,3.0,2.0,5,4
5,val,489,2.999138355255127,3.0,2.0,5,4
5,val,490,4.087411403656006,4.0,5.0,9,8
5,val,491,4.000232219696045,4.0,5.0,9,8
5,val,492,4.702115535736084,5.0,16.0,9,8
5,val,493,2.8583383560180664,3.0,2.0,5,4
5,val,494,4.609976768493652,5.0,3.0,9,8
5,val,495,4.629447937011719,5.0,3.0,9,8
5,val,496,2.999884605407715,3.0,3.0,7,6
5,val,497,2.9996542930603027,3.0,3.0,6,2
5,val,498,2.9997661113739014,3.0,3.0,7,2
5,val,499,2.717625141143799,3.0,2.0,5,4
5,val,500,2.9968128204345703,3.0,2.0,6,2
5,val,501,4.424232482910156,4.0,7.0,9,8
5,val,502,2.9994587898254395,3.0,2.0,8,2
5,val,503,4.10024356842041,4.0,13.0,9,2
5,val,504,4.299516677856445,4.0,2.0,9,8
5,val,505,2.9823861122131348,3.0,2.0,7,2
5,val,506,2.9994664192199707,3.0,2.0,8,2
5,val,507,4.09320592880249,4.0,16.0,9,8
5,val,508,2.9984183311462402,3.0,2.0,7,2
5,val,509,2.999755620956421,3.0,3.0,5,4
5,val,510,4.6428022384643555,5.0,10.0,9,8
5,val,511,2.9995529651641846,3.0,2.0,8,2
5,ood_mixed,0,2.9998865127563477,3.0,3.0,5,2
5,ood_mixed,1,2.9944612979888916,3.0,2.0,5,4
5,ood_mixed,2,4.794095516204834,5.0,3.0,9,2
5,ood_mixed,3,2.999786615371704,3.0,3.0,7,6
5,ood_mixed,4,4.6403961181640625,5.0,2.0,9,8
5,ood_mixed,5,2.999685049057007,3.0,2.0,7,6
5,ood_mixed,6,2.998969316482544,3.0,2.0,7,6
5,ood_mixed,7,2.99983286857605,3.0,3.0,7,6
5,ood_mixed,8,2.7087132930755615,3.0,2.0,7,6
5,ood_mixed,9,2.9998672008514404,3.0,3.0,5,4
5,ood_mixed,10,2.995907783508301,3.0,2.0,5,4
5,ood_mixed,11,2.9997949600219727,3.0,3.0,7,6
